season,player,pos,fg_per_36_min,fga_per_36_min,fg_percent,avg_dist_fga,percent_fga_from_x2p_range,percent_fga_from_x0_3_range,percent_fga_from_x3_10_range,percent_fga_from_x10_16_range,percent_fga_from_x16_3p_range,percent_fga_from_x3p_range,fg_percent_from_x2p_range,fg_percent_from_x3p_range,percent_assisted_x2p_fg,percent_assisted_x3p_fg,percent_dunks_of_fga,percent_corner_3s_of_3pa,corner_3_point_percent
2018,Tyler Ulis,PG,4.6,12,0.388,15,0.735,0.116,0.136,0.281,0.201,0.265,0.425,0.288,0.198,0.5,0,0.13,0.263
2018,Tyler Zeller,C,6.1,10.8,0.56,5.1,0.916,0.53,0.308,0.039,0.039,0.084,0.578,0.357,0.757,1,0.054,0.75,0.476
2018,Tyreke Evans,PG,8.2,18.1,0.452,12.1,0.646,0.412,0.121,0.01,0.104,0.354,0.482,0.399,0.226,0.482,0.004,0.052,0.267
2018,Tyus Jones,PG,3.7,8,0.457,14,0.607,0.229,0.186,0.113,0.079,0.393,0.528,0.349,0.381,0.933,0.009,0.333,0.372
2018,Victor Oladipo,SG,9,18.9,0.477,14.5,0.677,0.267,0.082,0.095,0.231,0.323,0.528,0.371,0.28,0.553,0.052,0.099,0.581
2018,Vince Carter,SF,4,9.9,0.403,18.2,0.417,0.17,0.092,0.042,0.113,0.583,0.483,0.345,0.474,0.982,0.039,0.145,0.292
2018,Wayne Ellington,SG,5,12.3,0.407,22,0.173,0.077,0.026,0.017,0.053,0.827,0.479,0.392,0.655,0.947,0.006,0.204,0.5
2018,Wes Iwundu,SF,3.3,7.7,0.427,10,0.789,0.39,0.165,0.11,0.124,0.211,0.488,0.196,0.56,1,0.055,0.522,0.25
2018,Wesley Johnson,SF,3.6,8.9,0.408,17.5,0.519,0.155,0.038,0.079,0.247,0.481,0.471,0.339,0.756,0.9,0.046,0.537,0.389
2018,Wesley Matthews,SF,4.8,11.8,0.406,18.4,0.423,0.096,0.118,0.106,0.103,0.577,0.441,0.381,0.392,0.882,0,0.209,0.464
2018,Will Barton,SG,6.2,13.8,0.452,13.3,0.589,0.284,0.201,0.057,0.047,0.411,0.51,0.37,0.392,0.731,0.04,0.09,0.421
2018,Willie Cauley-Stein,C,6.8,13.6,0.502,6.2,0.984,0.459,0.301,0.076,0.146,0.016,0.506,0.25,0.678,1,0.191,0.25,0.333
2018,Wilson Chandler,SF,4.3,9.7,0.445,12.8,0.61,0.279,0.209,0.063,0.06,0.39,0.501,0.358,0.487,0.943,0.033,0.24,0.305
2018,Yogi Ferrell,SG,4.9,11.5,0.426,17.4,0.508,0.151,0.084,0.097,0.178,0.492,0.477,0.373,0.401,0.746,0,0.162,0.5
2018,Zach Collins,C,4,10,0.398,13.5,0.609,0.266,0.152,0.114,0.08,0.391,0.455,0.31,0.65,0.971,0.059,0.292,0.394
2018,Zach Randolph,PF,8.6,18.2,0.473,11.4,0.807,0.229,0.286,0.122,0.17,0.193,0.503,0.347,0.403,0.961,0,0.143,0.476
2018,Zaza Pachulia,C,5.5,9.8,0.564,4.6,0.996,0.614,0.193,0.102,0.083,0.004,0.567,0,0.819,NA,0.049,0,NA
2017,Aaron Brooks,PG,4.9,12.1,0.403,16.7,0.573,0.19,0.153,0.113,0.117,0.427,0.424,0.375,0.096,0.583,0,0.117,0.4
2017,Aaron Gordon,SF,6.2,13.6,0.454,12.7,0.691,0.361,0.092,0.106,0.131,0.309,0.528,0.288,0.503,0.844,0.123,0.255,0.265
2017,Al Horford,C,6.2,13.1,0.473,13.4,0.698,0.213,0.22,0.127,0.136,0.302,0.524,0.355,0.59,0.977,0.052,0.157,0.368
2017,Al Jefferson,C,9.1,18.2,0.499,7.6,0.998,0.289,0.382,0.214,0.108,0.002,0.5,0,0.536,NA,0.021,0,NA
2017,Al-Farouq Aminu,PF,3.7,9.5,0.393,14,0.545,0.32,0.135,0.03,0.06,0.455,0.445,0.33,0.46,1,0.058,0.358,0.355
2017,Álex Abrines,SG,4.6,11.6,0.393,20.6,0.276,0.12,0.047,0.044,0.065,0.724,0.426,0.381,0.6,0.968,0.015,0.231,0.404
2017,Alex Len,C,5.3,10.7,0.497,6.3,0.974,0.51,0.238,0.097,0.127,0.026,0.503,0.25,0.63,1,0.179,0.5,0.333
2017,Allen Crabbe,SG,4.8,10.3,0.468,17.7,0.533,0.153,0.088,0.07,0.224,0.467,0.49,0.444,0.775,0.97,0.005,0.268,0.42
2017,Amir Johnson,PF,4.8,8.3,0.576,7,0.822,0.524,0.268,0.014,0.014,0.178,0.612,0.409,0.758,1,0.124,0.288,0.316
2017,Andre Drummond,C,7.2,13.6,0.53,4.4,0.992,0.494,0.42,0.07,0.004,0.008,0.532,0.286,0.603,0,0.147,0,NA
2017,Andre Iguodala,SF,3.9,7.5,0.528,14.1,0.573,0.361,0.043,0.034,0.133,0.427,0.651,0.362,0.703,0.922,0.195,0.441,0.372
2017,Andre Roberson,SF,3.3,7,0.464,10.9,0.603,0.518,0.069,0.004,0.013,0.397,0.609,0.245,0.765,0.978,0.14,0.451,0.229
2017,Andrew Harrison,PG,2.9,8.8,0.325,15.7,0.567,0.272,0.1,0.075,0.122,0.433,0.363,0.276,0.149,0.628,0.006,0.135,0.429
2017,Andrew Wiggins,SF,8.4,18.5,0.452,12.6,0.816,0.291,0.131,0.139,0.253,0.184,0.473,0.356,0.414,0.757,0.052,0.104,0.367
2017,Anthony Davis,C,10.2,20.3,0.505,10.6,0.912,0.283,0.233,0.168,0.228,0.088,0.524,0.299,0.644,1,0.094,0.082,0.273
2017,Anthony Tolliver,PF,3.8,8.6,0.442,18.5,0.345,0.151,0.103,0.04,0.054,0.655,0.537,0.391,0.646,1,0.031,0.278,0.406
2017,Aron Baynes,C,4.4,8.6,0.513,5.6,1,0.513,0.251,0.136,0.1,0,0.513,NA,0.734,NA,0.115,NA,NA
2017,Arron Afflalo,SG,4.2,9.6,0.44,16.8,0.64,0.1,0.117,0.186,0.236,0.36,0.457,0.411,0.504,0.968,0.002,0.384,0.517
2017,Austin Rivers,SG,5.7,12.8,0.442,13.6,0.591,0.298,0.183,0.055,0.055,0.409,0.491,0.371,0.208,0.703,0.015,0.197,0.39
2017,Avery Bradley,SG,7,15.2,0.463,15.1,0.643,0.27,0.076,0.066,0.231,0.357,0.504,0.39,0.614,0.815,0.031,0.296,0.39
2017,Ben McLemore,SG,5.5,12.8,0.43,15.9,0.594,0.21,0.115,0.06,0.212,0.406,0.462,0.382,0.696,0.908,0.048,0.306,0.442
2017,Bismack Biyombo,C,3.6,6.8,0.528,4,1,0.581,0.319,0.077,0.029,0,0.528,NA,0.816,NA,0.23,NA,NA
2017,Blake Griffin,PF,8.3,16.8,0.493,10.7,0.884,0.348,0.192,0.061,0.283,0.116,0.514,0.336,0.499,0.974,0.078,0.239,0.481
2017,Bobby Portis,PF,6.6,13.5,0.488,13.1,0.744,0.267,0.16,0.115,0.203,0.256,0.541,0.333,0.642,1,0.043,0.458,0.364
2017,Bojan Bogdanović,SF,6.5,14.6,0.445,15.1,0.536,0.29,0.102,0.077,0.067,0.464,0.512,0.367,0.509,0.924,0.025,0.227,0.427
2017,Bojan Bogdanović,SF,6.5,14.8,0.44,14.6,0.547,0.319,0.092,0.074,0.062,0.453,0.509,0.357,0.488,0.929,0.028,0.235,0.446
2017,Boris Diaw,PF,4.1,9.2,0.446,11.6,0.752,0.373,0.156,0.076,0.147,0.248,0.512,0.247,0.373,0.95,0.003,0.259,0.429
2017,Bradley Beal,SG,8.5,17.7,0.482,15.9,0.582,0.238,0.101,0.085,0.157,0.418,0.538,0.404,0.486,0.803,0.038,0.154,0.447
2017,Brandon Bass,PF,6.7,11.6,0.575,6.8,0.984,0.532,0.118,0.237,0.097,0.016,0.579,0.333,0.679,1,0.199,0.333,0
2017,Brandon Ingram,SF,4.4,10.8,0.402,12.9,0.727,0.278,0.141,0.15,0.159,0.273,0.443,0.294,0.362,0.982,0.047,0.412,0.364
2017,Brandon Jennings,PG,3.8,10.7,0.359,16.4,0.529,0.215,0.099,0.099,0.116,0.471,0.399,0.313,0.177,0.506,0,0.179,0.378
2017,Brandon Jennings,PG,4.1,10.8,0.38,16.1,0.534,0.228,0.096,0.096,0.114,0.466,0.415,0.34,0.2,0.485,0,0.18,0.444
2017,Brandon Knight,SG,6.6,16.6,0.398,13.7,0.735,0.246,0.158,0.118,0.211,0.265,0.425,0.324,0.171,0.511,0.011,0.245,0.324
2017,Brook Lopez,C,9,19,0.474,12.6,0.67,0.229,0.298,0.108,0.037,0.33,0.536,0.346,0.504,0.985,0.049,0.137,0.415
2017,Buddy Hield,SG,6.2,14.6,0.426,16.9,0.506,0.197,0.091,0.1,0.117,0.494,0.461,0.391,0.436,0.791,0.012,0.169,0.469
2017,Buddy Hield,SG,5.7,14.6,0.393,16.8,0.488,0.246,0.068,0.062,0.113,0.512,0.417,0.369,0.49,0.82,0.011,0.141,0.441
2017,C.J. Miles,SF,5.7,13.1,0.434,19.6,0.368,0.127,0.07,0.043,0.128,0.632,0.471,0.413,0.571,0.953,0.017,0.308,0.508
2017,C.J. Watson,PG,3.4,8.8,0.387,17.1,0.577,0.185,0.056,0.089,0.246,0.423,0.448,0.305,0.484,0.656,0,0.267,0.179
2017,Caris LeVert,SF,5,11.1,0.45,15.2,0.516,0.284,0.097,0.071,0.066,0.484,0.571,0.321,0.348,0.746,0.05,0.223,0.39
2017,Carmelo Anthony,SF,8.5,19.7,0.433,16.6,0.697,0.127,0.076,0.211,0.284,0.303,0.466,0.359,0.313,0.762,0.011,0.109,0.435
2017,Channing Frye,C,6.1,13.4,0.458,19.3,0.356,0.129,0.077,0.058,0.094,0.644,0.546,0.409,0.832,1,0.05,0.224,0.413
2017,Chris Paul,PG,7,14.7,0.476,18.1,0.615,0.074,0.07,0.21,0.261,0.385,0.518,0.411,0.124,0.395,0,0.103,0.484
2017,CJ McCollum,SG,8.9,18.6,0.48,15.1,0.695,0.178,0.148,0.146,0.222,0.305,0.506,0.421,0.26,0.741,0.009,0.155,0.412
2017,Clint Capela,C,8.4,13.1,0.643,2,1,0.787,0.202,0.005,0.004,0,0.643,NA,0.826,NA,0.318,NA,NA
2017,Cody Zeller,C,5.3,9.2,0.571,4.5,0.998,0.655,0.194,0.029,0.12,0.002,0.572,0,0.798,NA,0.205,0,NA
2017,Cole Aldrich,C,3.1,5.8,0.523,3,1,0.581,0.407,0.012,0,0,0.523,NA,0.733,NA,0.128,NA,NA
2017,Corey Brewer,SF,4.1,9.8,0.422,11.3,0.661,0.408,0.193,0.04,0.02,0.339,0.522,0.229,0.6,0.963,0.08,0.619,0.26
2017,Corey Brewer,SF,3.7,8.9,0.414,12.6,0.586,0.383,0.167,0.022,0.013,0.414,0.541,0.234,0.694,1,0.07,0.638,0.267
2017,Cory Joseph,PG,5.4,11.9,0.452,12.4,0.796,0.248,0.212,0.12,0.216,0.204,0.477,0.356,0.175,0.958,0,0.311,0.357
2017,Courtney Lee,SG,4.7,10.3,0.456,16,0.618,0.163,0.107,0.152,0.202,0.382,0.49,0.401,0.521,0.889,0.014,0.405,0.459
2017,Cristiano Felício,C,4.4,7.7,0.579,4.2,1,0.729,0.118,0.032,0.127,0,0.579,NA,0.648,NA,0.222,NA,NA
2017,D.J. Augustin,PG,4.6,12.1,0.377,18.1,0.47,0.164,0.097,0.06,0.149,0.53,0.412,0.347,0.2,0.737,0,0.186,0.373
2017,D'Angelo Russell,PG,7,17.2,0.405,16.9,0.557,0.146,0.131,0.125,0.153,0.443,0.447,0.352,0.259,0.637,0.005,0.133,0.451
2017,Damian Lillard,PG,8.8,19.9,0.444,15.1,0.611,0.269,0.126,0.08,0.137,0.389,0.492,0.37,0.235,0.495,0.003,0.045,0.577
2017,Danilo Gallinari,SF,5.7,12.7,0.447,16.6,0.568,0.208,0.073,0.097,0.188,0.432,0.491,0.389,0.502,0.952,0.063,0.185,0.433
2017,Danny Green,SG,3.5,8.9,0.392,19.9,0.307,0.111,0.071,0.053,0.071,0.693,0.42,0.379,0.586,0.924,0.009,0.315,0.429
2017,Dante Cunningham,PF,3.8,7.8,0.485,15.4,0.496,0.284,0.084,0.028,0.1,0.504,0.579,0.392,0.777,1,0.092,0.691,0.4
2017,Dante Exum,PG,4.5,10.6,0.427,12.4,0.59,0.435,0.094,0.033,0.03,0.41,0.519,0.295,0.315,0.977,0.069,0.503,0.253
2017,Dario Šarić,PF,6.4,15.7,0.411,14.2,0.632,0.283,0.146,0.056,0.149,0.368,0.469,0.311,0.513,0.925,0.015,0.082,0.357
2017,Darren Collison,PG,5.9,12.5,0.476,14,0.755,0.223,0.15,0.112,0.272,0.245,0.495,0.417,0.36,0.753,0.001,0.28,0.571
2017,David Lee,PF,6,10.2,0.59,4.7,1,0.6,0.245,0.081,0.074,0,0.59,NA,0.698,NA,0.107,NA,NA
2017,David West,C,5.7,10.6,0.536,11.1,0.968,0.274,0.21,0.103,0.381,0.032,0.541,0.375,0.795,1,0.044,0.25,0.5
2017,Dāvis Bertāns,PF,4.6,10.4,0.44,20.4,0.261,0.15,0.03,0.026,0.056,0.739,0.557,0.399,0.765,0.957,0.073,0.202,0.486
2017,DeAndre Jordan,C,5.8,8.1,0.714,1.3,0.997,0.877,0.12,0,0,0.003,0.717,0,0.723,NA,0.477,0,NA
2017,DeAndre Liggins,SG,2.5,6.6,0.387,11.6,0.676,0.451,0.092,0.028,0.106,0.324,0.396,0.37,0.447,0.941,0.007,0.587,0.444
2017,DeAndre Liggins,SG,2.5,6.5,0.382,11.8,0.669,0.441,0.088,0.029,0.11,0.331,0.385,0.378,0.457,0.941,0.007,0.6,0.444
2017,DeMar DeRozan,SG,9.9,21.2,0.467,12.6,0.92,0.158,0.216,0.236,0.31,0.08,0.484,0.266,0.188,0.848,0.02,0.395,0.408
2017,DeMarcus Cousins,C,9.4,20.9,0.452,11.6,0.747,0.339,0.214,0.054,0.139,0.253,0.483,0.361,0.399,0.893,0.056,0.03,0.273
2017,DeMarcus Cousins,C,9.6,21.3,0.452,11.5,0.761,0.327,0.227,0.058,0.147,0.239,0.482,0.356,0.424,0.884,0.059,0.041,0.273
2017,DeMarre Carroll,SF,4.2,10.5,0.4,17.5,0.418,0.169,0.133,0.044,0.073,0.582,0.483,0.341,0.586,0.954,0.011,0.322,0.388
2017,Dennis Schröder,PG,7.9,17.6,0.451,11.8,0.758,0.375,0.125,0.091,0.168,0.242,0.487,0.34,0.21,0.67,0.002,0.088,0.5
2017,Denzel Valentine,SG,3.8,10.6,0.354,20.7,0.278,0.076,0.09,0.042,0.069,0.722,0.363,0.351,0.517,0.904,0,0.303,0.444
2017,Deron Williams,PG,5.7,13,0.438,16.5,0.61,0.135,0.145,0.112,0.218,0.39,0.486,0.363,0.202,0.706,0,0.145,0.382
2017,Derrick Favors,PF,6.2,12.7,0.487,8.4,0.976,0.391,0.201,0.177,0.206,0.024,0.491,0.3,0.795,1,0.144,0.3,0.333
2017,Derrick Rose,PG,8,16.9,0.471,8.8,0.939,0.411,0.201,0.149,0.177,0.061,0.487,0.217,0.217,0.692,0.009,0.183,0.455
2017,Derrick Williams,PF,4.8,10.9,0.443,13.6,0.602,0.369,0.053,0.057,0.119,0.398,0.531,0.309,0.705,0.967,0.078,0.423,0.317
2017,Devin Booker,SG,8,18.9,0.423,14.8,0.717,0.202,0.129,0.156,0.229,0.283,0.447,0.363,0.333,0.762,0.021,0.133,0.389
2017,Devin Harris,PG,4.5,11.3,0.399,16.2,0.481,0.27,0.109,0.012,0.091,0.519,0.476,0.328,0.474,0.828,0,0.209,0.351
2017,Dewayne Dedmon,C,4.4,7,0.622,3.2,1,0.722,0.178,0.058,0.042,0,0.622,NA,0.702,NA,0.297,NA,NA
2017,Dirk Nowitzki,PF,7.5,17.1,0.437,18,0.692,0.062,0.053,0.217,0.36,0.308,0.463,0.378,0.77,1,0.003,0.057,0.417
2017,Domantas Sabonis,PF,4.2,10.6,0.399,12.7,0.669,0.283,0.206,0.067,0.114,0.331,0.438,0.321,0.624,1,0.035,0.289,0.283
2017,Dorian Finney-Smith,PF,2.7,7.3,0.372,16.6,0.426,0.261,0.075,0.024,0.069,0.574,0.479,0.293,0.647,0.964,0.093,0.419,0.263
2017,Doug McDermott,SF,5.3,11.9,0.447,15.9,0.581,0.185,0.135,0.115,0.149,0.419,0.502,0.37,0.766,0.987,0.022,0.332,0.391
2017,Draymond Green,PF,4,9.5,0.418,12.8,0.595,0.394,0.138,0.035,0.031,0.405,0.494,0.308,0.712,0.975,0.109,0.068,0.389
2017,Dwight Howard,C,6.4,10,0.633,2.9,0.997,0.757,0.175,0.029,0.038,0.003,0.635,0,0.657,NA,0.346,1,0
2017,Dwight Powell,C,5.2,10.2,0.515,10.4,0.804,0.446,0.103,0.053,0.199,0.196,0.571,0.284,0.838,1,0.146,0.216,0.125
2017,Dwyane Wade,SG,8.3,19.2,0.434,12.3,0.848,0.25,0.16,0.206,0.232,0.152,0.456,0.31,0.328,0.644,0.036,0.145,0.476
2017,E'Twaun Moore,SG,5.6,12.2,0.457,14.4,0.664,0.192,0.199,0.139,0.137,0.336,0.501,0.37,0.422,0.883,0.01,0.351,0.397
2017,Elfrid Payton,PG,6.4,13.6,0.471,9.2,0.84,0.424,0.219,0.088,0.106,0.16,0.509,0.274,0.133,0.9,0.018,0.253,0.324
2017,Emmanuel Mudiay,PG,5.3,14.1,0.377,12.6,0.677,0.363,0.113,0.111,0.094,0.323,0.408,0.315,0.368,0.911,0.025,0.208,0.297
2017,Enes Freedom,C,9.4,17.3,0.545,5.9,0.948,0.571,0.212,0.081,0.084,0.052,0.568,0.132,0.496,1,0.042,0.474,0.056
2017,Eric Bledsoe,PG,7.4,17.1,0.434,13.8,0.7,0.278,0.143,0.105,0.178,0.3,0.477,0.335,0.116,0.51,0.004,0.077,0.292
2017,Eric Gordon,SG,6.4,15.7,0.406,18.7,0.349,0.194,0.094,0.015,0.044,0.651,0.468,0.372,0.446,0.841,0.007,0.13,0.372
2017,Ersan İlyasova,PF,6.5,15,0.431,15.7,0.548,0.245,0.098,0.081,0.124,0.452,0.496,0.353,0.736,0.93,0.009,0.204,0.427
2017,Ersan İlyasova,PF,7.1,16.1,0.44,16,0.54,0.235,0.1,0.077,0.128,0.46,0.509,0.359,0.736,0.925,0.011,0.185,0.455
2017,Evan Fournier,SG,6.6,15,0.439,14.2,0.613,0.276,0.166,0.065,0.105,0.387,0.491,0.356,0.457,0.875,0.011,0.172,0.387
2017,Evan Turner,SF,5.1,12,0.426,12.9,0.786,0.197,0.176,0.263,0.149,0.214,0.47,0.263,0.176,0.903,0.011,0.449,0.321
2017,Frank Kaminsky,C,5.9,14.8,0.399,15.1,0.559,0.214,0.213,0.074,0.056,0.441,0.455,0.328,0.627,1,0.015,0.11,0.359
2017,Garrett Temple,SG,3.8,9,0.424,17.2,0.491,0.19,0.069,0.076,0.153,0.509,0.476,0.373,0.515,0.915,0.009,0.377,0.301
2017,Gary Harris,SG,6.5,12.9,0.502,13.2,0.6,0.383,0.096,0.042,0.077,0.4,0.558,0.42,0.662,0.972,0.066,0.239,0.557
2017,Gerald Henderson,SG,5.1,11.9,0.423,14.6,0.687,0.203,0.119,0.19,0.172,0.313,0.455,0.353,0.538,0.902,0.033,0.283,0.367
2017,Giannis Antetokounmpo,SF,8.3,15.9,0.521,8.7,0.857,0.496,0.149,0.064,0.146,0.143,0.563,0.272,0.42,0.714,0.164,0.111,0.2
2017,Glenn Robinson III,SF,4,8.5,0.467,15.4,0.63,0.228,0.101,0.08,0.222,0.37,0.512,0.392,0.633,1,0.071,0.6,0.44
2017,Goran Dragić,PG,7.8,16.5,0.475,12.5,0.743,0.267,0.187,0.177,0.113,0.257,0.499,0.405,0.204,0.658,0,0.211,0.426
2017,Gordon Hayward,SF,7.8,16.5,0.471,14.4,0.676,0.23,0.126,0.138,0.181,0.324,0.506,0.398,0.429,0.745,0.062,0.134,0.4
2017,Gorgui Dieng,PF,4.5,9,0.502,10.4,0.935,0.337,0.177,0.135,0.286,0.065,0.511,0.372,0.782,0.938,0.079,0.721,0.452
2017,Greg Monroe,C,7.6,14.3,0.533,4.5,0.994,0.569,0.303,0.055,0.066,0.006,0.536,0,0.581,NA,0.029,0,NA
2017,Harrison Barnes,PF,7.7,16.4,0.468,13.1,0.827,0.183,0.186,0.194,0.265,0.173,0.492,0.351,0.434,0.949,0.045,0.284,0.317
2017,Hassan Whiteside,C,7.8,13.9,0.557,5.4,1,0.445,0.374,0.106,0.075,0,0.557,NA,0.585,NA,0.179,NA,NA
2017,Ian Clark,SG,6.7,13.7,0.487,15,0.624,0.236,0.127,0.139,0.122,0.376,0.556,0.374,0.667,0.967,0,0.294,0.333
2017,Iman Shumpert,SG,3.7,9.1,0.411,18.3,0.466,0.151,0.049,0.065,0.198,0.534,0.469,0.36,0.346,0.883,0.031,0.429,0.384
2017,Isaiah Thomas,PG,9.6,20.6,0.463,14.3,0.561,0.331,0.104,0.064,0.062,0.439,0.528,0.379,0.341,0.604,0,0.13,0.429
2017,Isaiah Whitehead,PG,4.5,11.1,0.402,11.6,0.707,0.386,0.169,0.057,0.094,0.293,0.446,0.295,0.306,0.864,0.016,0.154,0.522
2017,Ish Smith,PG,6.1,13.8,0.439,11.8,0.86,0.294,0.171,0.142,0.252,0.14,0.467,0.267,0.116,0.75,0.005,0.229,0.417
2017,J.J. Redick,SG,6.5,14.6,0.445,20.3,0.474,0.076,0.056,0.049,0.293,0.526,0.462,0.429,0.815,0.955,0,0.143,0.478
2017,Jabari Parker,PF,8.3,17,0.49,10.6,0.781,0.416,0.146,0.069,0.15,0.219,0.525,0.365,0.599,0.985,0.12,0.309,0.436
2017,Jae Crowder,SF,5.1,11.1,0.463,17.9,0.453,0.213,0.039,0.038,0.164,0.547,0.54,0.398,0.761,0.93,0.018,0.228,0.478
2017,Jahlil Okafor,C,7.7,15,0.514,5.9,1,0.408,0.374,0.161,0.055,0,0.514,NA,0.426,NA,0.047,NA,NA
2017,Jakob Poeltl,C,3.9,6.6,0.583,2.6,1,0.722,0.235,0.035,0.009,0,0.583,NA,0.687,NA,0.096,NA,NA
2017,Jamal Crawford,SG,6,14.5,0.413,17.7,0.63,0.093,0.125,0.122,0.292,0.37,0.443,0.36,0.21,0.612,0.002,0.171,0.382
2017,Jamal Murray,SG,6,14.9,0.404,16.5,0.529,0.226,0.096,0.09,0.116,0.471,0.466,0.334,0.483,0.713,0.026,0.218,0.413
2017,Jameer Nelson,PG,4.7,10.6,0.444,17.1,0.548,0.212,0.079,0.056,0.2,0.452,0.489,0.388,0.327,0.726,0,0.103,0.286
2017,James Ennis III,SF,3.5,7.7,0.455,13.1,0.573,0.421,0.075,0.012,0.065,0.427,0.516,0.372,0.621,0.941,0.059,0.409,0.393
2017,James Harden,PG,8.2,18.7,0.44,15.9,0.507,0.242,0.134,0.076,0.053,0.493,0.53,0.347,0.095,0.317,0.014,0.056,0.357
2017,James Johnson,PF,6.4,13.3,0.479,12.4,0.667,0.354,0.159,0.083,0.073,0.333,0.548,0.34,0.306,0.931,0.049,0.336,0.384
2017,James Michael McAdoo,PF,4.9,9.2,0.53,5.9,0.932,0.59,0.188,0.077,0.085,0.068,0.55,0.25,0.85,1,0.291,0.25,0.5
2017,JaMychal Green,PF,4.3,8.6,0.5,11.3,0.71,0.434,0.084,0.058,0.136,0.29,0.549,0.379,0.6,0.982,0.116,0.552,0.425
2017,Jared Dudley,PF,4.1,9.1,0.454,19.3,0.413,0.147,0.032,0.061,0.173,0.587,0.559,0.379,0.613,1,0,0.197,0.225
2017,Jason Smith,C,5.9,11.1,0.529,15.8,0.763,0.173,0.076,0.097,0.416,0.237,0.546,0.474,0.854,1,0.043,0.449,0.457
2017,Jason Terry,SG,2.8,6.4,0.432,19.8,0.296,0.115,0.074,0.049,0.058,0.704,0.444,0.427,0.594,0.932,0,0.52,0.393
2017,JaVale McGee,C,10.1,15.5,0.652,2.5,0.991,0.777,0.188,0.019,0.003,0.009,0.658,0,0.769,NA,0.417,0,NA
2017,Jaylen Brown,SF,5.2,11.4,0.454,11.7,0.681,0.404,0.13,0.076,0.073,0.319,0.507,0.341,0.623,0.957,0.078,0.356,0.438
2017,Jeff Green,PF,5.2,13.1,0.394,14.8,0.654,0.233,0.174,0.111,0.136,0.346,0.458,0.275,0.437,0.943,0.02,0.176,0.324
2017,Jeff Teague,PG,5.4,12.3,0.442,12.4,0.723,0.237,0.295,0.099,0.091,0.277,0.475,0.357,0.096,0.6,0.002,0.091,0.304
2017,Jeff Withey,C,4.6,8.6,0.534,3.3,0.99,0.777,0.165,0.019,0.029,0.01,0.539,0,0.6,NA,0.068,0,NA
2017,Jerami Grant,PF,3.6,7.7,0.463,12,0.646,0.375,0.131,0.049,0.091,0.354,0.514,0.371,0.651,0.977,0.149,0.552,0.438
2017,Jerami Grant,PF,3.5,7.5,0.469,12.1,0.633,0.379,0.129,0.048,0.077,0.367,0.523,0.377,0.631,0.977,0.154,0.553,0.444
2017,Jeremy Lamb,SG,7.1,15.5,0.46,13.8,0.703,0.23,0.161,0.165,0.147,0.297,0.536,0.281,0.357,0.756,0.033,0.205,0.133
2017,Jerian Grant,PG,4.5,10.5,0.425,16.7,0.555,0.179,0.096,0.113,0.166,0.445,0.473,0.366,0.278,0.796,0.01,0.246,0.455
2017,Jimmy Butler,SF,7.3,16,0.455,12.9,0.802,0.282,0.125,0.164,0.232,0.198,0.477,0.367,0.365,0.637,0.038,0.153,0.553
2017,Joe Harris,SG,4.9,11.5,0.425,17.3,0.39,0.249,0.066,0.017,0.058,0.61,0.489,0.385,0.71,0.929,0.008,0.244,0.463
2017,Joe Ingles,SF,3.7,8.2,0.452,18.1,0.381,0.182,0.073,0.04,0.086,0.619,0.471,0.441,0.37,0.821,0.009,0.355,0.424
2017,Joe Johnson,SF,5.3,12.2,0.436,16.5,0.588,0.077,0.224,0.126,0.157,0.412,0.454,0.411,0.15,0.858,0,0.326,0.44
2017,Joffrey Lauvergne,PF-C,5.4,12.3,0.44,10.9,0.708,0.387,0.205,0.036,0.077,0.292,0.483,0.337,0.696,1,0.086,0.286,0.429
2017,Joffrey Lauvergne,PF,5.4,11.9,0.455,11.4,0.68,0.365,0.205,0.033,0.078,0.32,0.506,0.346,0.69,1,0.09,0.282,0.455
2017,John Henson,C,5.1,9.9,0.515,4.9,0.997,0.511,0.356,0.052,0.081,0.003,0.516,0,0.723,NA,0.146,0,NA
2017,John Wall,PG,8.2,18.2,0.451,11.9,0.81,0.38,0.082,0.109,0.238,0.19,0.48,0.327,0.14,0.629,0.031,0.096,0.269
2017,Jon Leuer,PF,5.7,12,0.48,12.9,0.741,0.263,0.15,0.181,0.149,0.259,0.545,0.293,0.739,1,0.051,0.228,0.289
2017,Jonas Jerebko,PF,3.3,7.7,0.435,15.4,0.504,0.248,0.164,0.031,0.061,0.496,0.523,0.346,0.58,1,0.023,0.408,0.358
2017,Jonas Valančiūnas,C,6.8,12.2,0.557,6.3,0.997,0.446,0.295,0.145,0.113,0.003,0.557,0.5,0.615,1,0.1,0,NA
2017,Jonathon Simmons,SG,4.6,10.9,0.42,12,0.758,0.349,0.14,0.081,0.188,0.242,0.461,0.294,0.51,1,0.093,0.363,0.297
2017,Jordan Clarkson,SG,7.2,16.1,0.445,13.5,0.668,0.246,0.205,0.109,0.106,0.332,0.503,0.329,0.253,0.778,0.02,0.16,0.281
2017,Josh Richardson,SG,4.5,11.4,0.394,16.9,0.558,0.172,0.096,0.101,0.189,0.442,0.444,0.33,0.354,0.933,0.025,0.26,0.475
2017,Jrue Holiday,PG,6.7,14.7,0.454,13.4,0.685,0.292,0.158,0.095,0.14,0.315,0.498,0.356,0.23,0.48,0.02,0.132,0.378
